epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
106,53524.7,2.4293,1.98426,2.73663,2.46462,0.37245,0.5,0.24931,0.068,0.00072,0.16667,0.00113,0.00016,3.2216,1.73955,2.94605,2.67273,0.000800577,0.000800577,0.000800577
107,53627.6,2.60057,2.12779,2.79628,2.53433,0.37245,0.5,0.24931,0.068,0.00072,0.16667,0.00113,0.00016,3.2216,1.73955,2.94605,2.67273,0.000792325,0.000792325,0.000792325
108,53730.8,2.53425,2.18684,2.86335,2.53496,0.30437,0.5,0.26831,0.07747,0.00069,0.16667,0.00152,0.00032,3.19607,1.70081,2.78477,2.62048,0.000784073,0.000784073,0.000784073
109,53837.4,2.52912,2.03148,2.76169,2.49672,0.43046,0.5,0.31827,0.09154,0.00137,0.33333,0.00301,0.00035,3.17625,1.5962,2.82596,2.59206,0.000775822,0.000775822,0.000775822
110,53945.4,2.57461,2.06907,2.61023,2.43403,0.43046,0.5,0.31827,0.09154,0.00137,0.33333,0.00301,0.00035,3.17625,1.5962,2.82596,2.59206,0.00076757,0.00076757,0.00076757
111,54043.1,2.55277,1.97763,2.65729,2.41257,0.46952,0.5,0.33358,0.08706,0,0,0,0,3.03414,1.55529,2.68256,2.52776,0.000759318,0.000759318,0.000759318
112,54142.8,2.56896,1.93799,2.7176,2.51516,0.46952,0.5,0.33358,0.08706,0,0,0,0,3.03414,1.55529,2.68256,2.52776,0.000751067,0.000751067,0.000751067
113,54246.7,2.36343,1.97415,2.60231,2.35165,0.41416,0.5,0.31173,0.08502,0.00089,0.16667,0.00053,5e-05,2.98796,1.58281,2.6431,2.53114,0.000742815,0.000742815,0.000742815
114,54356.9,2.56868,2.1868,2.63974,2.35194,0.15837,0.5,0.24902,0.06904,0,0,0,0,3.01952,1.61037,2.78615,2.57182,0.000734564,0.000734564,0.000734564
115,54465.7,2.46635,2.12979,2.60125,2.34378,0.15837,0.5,0.24902,0.06904,0,0,0,0,3.01952,1.61037,2.78615,2.57182,0.000726312,0.000726312,0.000726312
116,54572.7,2.57495,2.30429,2.91794,2.51679,0.19401,0.5,0.29143,0.0595,0,0,0,0,2.92921,1.62491,3.34489,2.58259,0.00071806,0.00071806,0.00071806
117,54680.3,2.49328,2.13298,2.63735,2.44956,0.12124,0.5,0.25348,0.05107,0.00067,0.16667,0.00096,0.00018,2.97223,1.67264,3.5802,2.59467,0.000709809,0.000709809,0.000709809
118,54788.5,2.48965,1.9278,2.67053,2.40102,0.12124,0.5,0.25348,0.05107,0.00067,0.16667,0.00096,0.00018,2.97223,1.67264,3.5802,2.59467,0.000701557,0.000701557,0.000701557
119,54889.7,2.60048,2.05051,2.66926,2.45711,0.04,0.83333,0.0868,0.02112,0.00067,0.16667,0.00091,9e-05,3.0545,1.70117,4.98628,2.646,0.000693305,0.000693305,0.000693305
120,54991.6,2.45821,1.93009,2.68333,2.43749,0.04,0.83333,0.0868,0.02112,0.00067,0.16667,0.00091,9e-05,3.0545,1.70117,4.98628,2.646,0.000685054,0.000685054,0.000685054
121,55094,2.37021,1.76409,2.66242,2.30161,0.05855,0.5,0.08577,0.02585,0.00067,0.16667,0.00114,0.00011,3.21122,1.77847,5.26167,2.68417,0.000676802,0.000676802,0.000676802
122,55212.4,2.44051,1.9852,2.59809,2.43032,0.04771,0.5,0.34347,0.10646,0.00067,0.16667,0.00077,8e-05,3.04613,1.73872,3.425,2.60801,0.00066855,0.00066855,0.00066855
123,55333.1,2.48736,2.07515,2.67127,2.48885,0.04771,0.5,0.34347,0.10646,0.00067,0.16667,0.00077,8e-05,3.04613,1.73872,3.425,2.60801,0.000660299,0.000660299,0.000660299
124,55443.3,2.49252,1.97119,2.67781,2.50597,0.06003,0.66667,0.44976,0.13681,0,0,0,0,2.923,1.71169,3.2137,2.56651,0.000652047,0.000652047,0.000652047
125,55555.1,2.47209,1.94286,2.7111,2.49122,0.24827,0.33065,0.1628,0.0529,0,0,0,0,3.05578,1.72188,4.55185,2.68629,0.000643795,0.000643795,0.000643795
126,55666.8,2.34251,1.72385,2.57352,2.47454,0.24827,0.33065,0.1628,0.0529,0,0,0,0,3.05578,1.72188,4.55185,2.68629,0.000635544,0.000635544,0.000635544
127,55778.7,2.45027,1.78631,2.65679,2.50313,0.14962,0.5,0.26392,0.07704,0,0,0,0,2.98347,1.65584,3.93024,2.60967,0.000627292,0.000627292,0.000627292
128,55882.1,2.33134,2.08413,2.7036,2.37701,0.14962,0.5,0.26392,0.07704,0,0,0,0,2.98347,1.65584,3.93024,2.60967,0.00061904,0.00061904,0.00061904
129,55987.8,2.26566,1.7644,2.58264,2.37823,0.15619,0.5,0.25308,0.07904,0.00067,0.16667,0.00087,9e-05,3.05794,1.6586,3.58235,2.65798,0.000610789,0.000610789,0.000610789
130,56091.9,2.63008,2.29541,2.70915,2.55138,0.21194,0.27413,0.25321,0.0787,0.00067,0.16667,0.00106,0.0003,3.06119,1.66979,3.40557,2.71013,0.000602537,0.000602537,0.000602537
131,56201,2.49005,2.22245,2.69221,2.40703,0.21194,0.27413,0.25321,0.0787,0.00067,0.16667,0.00106,0.0003,3.06119,1.66979,3.40557,2.71013,0.000594286,0.000594286,0.000594286
132,56303.1,2.3744,1.93717,2.4872,2.33584,0.03753,0.5,0.39646,0.08264,0.00212,0.5,0.00527,0.00075,3.10571,1.699,3.18105,2.72231,0.000586034,0.000586034,0.000586034
133,56403.9,2.36675,1.8524,2.53376,2.49703,0.02079,0.5,0.27174,0.06373,0.00219,0.5,0.0049,0.00058,3.10707,1.75314,3.02272,2.74093,0.000577782,0.000577782,0.000577782
134,56506.6,2.40407,1.87745,2.63173,2.39414,0.02079,0.5,0.27174,0.06373,0.00219,0.5,0.0049,0.00058,3.10707,1.75314,3.02272,2.74093,0.000569531,0.000569531,0.000569531
135,56612,2.49855,2.24823,2.86392,2.47715,0.00599,1,0.06972,0.01744,0.002,0.33333,0.00323,0.00043,3.05529,1.72214,3.00994,2.70966,0.000561279,0.000561279,0.000561279
136,56727.2,2.45334,2.03159,2.5288,2.3227,0.00599,1,0.06972,0.01744,0.002,0.33333,0.00323,0.00043,3.05529,1.72214,3.00994,2.70966,0.000553027,0.000553027,0.000553027
137,56838.1,2.39794,1.84718,2.5346,2.40319,0.02796,0.5,0.32779,0.08437,0.00175,0.33333,0.00127,0.00013,3.02073,1.75122,2.80526,2.66659,0.000544776,0.000544776,0.000544776
138,56950.6,2.43849,1.95041,2.72533,2.4581,0.35613,0.5,0.38722,0.10785,0,0,0,0,2.93499,1.74831,2.61473,2.63015,0.000536524,0.000536524,0.000536524
139,57077.1,2.61283,2.0907,2.60657,2.53779,0.35613,0.5,0.38722,0.10785,0,0,0,0,2.93499,1.74831,2.61473,2.63015,0.000528272,0.000528272,0.000528272
140,57191.2,2.44765,1.993,2.6549,2.44477,0.36608,0.5,0.33697,0.10618,0,0,0,0,2.8634,1.74463,2.76636,2.59292,0.000520021,0.000520021,0.000520021
141,57304.5,2.22469,1.85493,2.43447,2.31479,0.22067,0.5,0.21189,0.06742,0,0,0,0,2.94124,1.69832,3.4158,2.62224,0.000511769,0.000511769,0.000511769
142,57406.8,2.13291,1.80792,2.53785,2.20361,0.22067,0.5,0.21189,0.06742,0,0,0,0,2.94124,1.69832,3.4158,2.62224,0.000503517,0.000503517,0.000503517
143,57519.3,2.49884,2.04865,2.69461,2.44779,0.27173,0.5,0.2121,0.05133,0,0,0,0,3.01549,1.69363,4.5261,2.66016,0.000495266,0.000495266,0.000495266
144,57632.2,2.35599,2.06251,2.62532,2.35033,0.27173,0.5,0.2121,0.05133,0,0,0,0,3.01549,1.69363,4.5261,2.66016,0.000487014,0.000487014,0.000487014
145,57741.2,2.43604,2.14077,2.71181,2.44293,0.36048,0.5,0.19936,0.04618,0,0,0,0,3.16411,1.70595,4.95053,2.68547,0.000478762,0.000478762,0.000478762
146,57850.4,2.41285,1.85693,2.65848,2.39355,0.28556,0.33333,0.22057,0.04176,0.00067,0.16667,0.00294,0.00029,3.05408,1.77696,4.14538,2.63259,0.000470511,0.000470511,0.000470511
147,57956.3,2.36523,1.97207,2.5905,2.33173,0.28556,0.33333,0.22057,0.04176,0.00067,0.16667,0.00294,0.00029,3.05408,1.77696,4.14538,2.63259,0.000462259,0.000462259,0.000462259
148,58066.5,2.27272,1.86848,2.48711,2.26792,0.00333,0.83333,0.09362,0.01592,0.00067,0.16667,0.00181,0.00054,2.96824,1.88181,3.89548,2.58665,0.000454007,0.000454007,0.000454007
149,58181.6,2.55559,1.96915,2.69069,2.57364,0.03013,0.5,0.35924,0.06074,0.00071,0.16667,0.00185,0.00047,3.03874,1.70391,3.35926,2.61078,0.000445756,0.000445756,0.000445756
150,58308.1,2.35206,1.87001,2.60925,2.34875,0.03013,0.5,0.35924,0.06074,0.00071,0.16667,0.00185,0.00047,3.03874,1.70391,3.35926,2.61078,0.000437504,0.000437504,0.000437504
151,58435.5,2.43749,2.05526,2.55991,2.3692,0.0157,0.66667,0.34384,0.10408,0.00067,0.16667,0.00119,0.00012,2.90125,1.71756,4.20114,2.56231,0.000429253,0.000429253,0.000429253
152,58547.2,2.35151,1.76044,2.51797,2.33545,0.0157,0.66667,0.34384,0.10408,0.00067,0.16667,0.00119,0.00012,2.90125,1.71756,4.20114,2.56231,0.000421001,0.000421001,0.000421001
153,58665,2.47606,1.97139,2.6245,2.38198,0.70657,0.33333,0.34204,0.10403,0.00073,0.16667,0.00082,8e-05,2.92744,1.7055,3.47168,2.57428,0.000412749,0.000412749,0.000412749
154,58796,2.43435,1.8962,2.59363,2.43341,0.72917,0.45834,0.48302,0.14418,0.00138,0.33333,0.00309,0.00052,2.91836,1.64977,3.04975,2.61503,0.000404498,0.000404498,0.000404498
155,58936.6,2.53814,2.17085,2.64749,2.50452,0.72917,0.45834,0.48302,0.14418,0.00138,0.33333,0.00309,0.00052,2.91836,1.64977,3.04975,2.61503,0.000396246,0.000396246,0.000396246
156,59070.3,2.44817,2.00719,2.5378,2.42714,0.57932,0.33333,0.42508,0.11685,0.00147,0.33333,0.00296,0.00039,2.90345,1.65554,3.12634,2.60423,0.000387994,0.000387994,0.000387994
157,59190.8,2.37656,1.89838,2.53799,2.44033,0.52607,0.5,0.44684,0.12986,0.00072,0.16667,0.00111,0.00033,2.91297,1.6254,3.07473,2.59694,0.000379743,0.000379743,0.000379743
158,59298,2.48938,2.04856,2.73818,2.52088,0.52607,0.5,0.44684,0.12986,0.00072,0.16667,0.00111,0.00033,2.91297,1.6254,3.07473,2.59694,0.000371491,0.000371491,0.000371491
159,59406.9,2.40859,1.73787,2.60107,2.5147,0.58126,0.5,0.39093,0.10376,0.00081,0.16667,0.00114,0.00034,3.03387,1.63312,2.77964,2.62778,0.000363239,0.000363239,0.000363239
160,59531.9,2.31624,1.83234,2.5613,2.36103,0.58126,0.5,0.39093,0.10376,0.00081,0.16667,0.00114,0.00034,3.03387,1.63312,2.77964,2.62778,0.000354988,0.000354988,0.000354988
161,59639.7,2.37216,2.02381,2.60631,2.36417,0.28141,0.33333,0.21801,0.05383,0.0183,0.16667,0.01124,0.00145,3.08768,1.66252,2.87519,2.65961,0.000346736,0.000346736,0.000346736
162,59741.6,2.52245,2.39037,2.77623,2.41019,0.24098,0.33333,0.18554,0.04456,0.02182,0.16667,0.00845,0.00107,3.25342,1.77428,3.34197,2.77138,0.000338484,0.000338484,0.000338484
163,59858.1,2.47697,1.97699,2.63668,2.42357,0.24098,0.33333,0.18554,0.04456,0.02182,0.16667,0.00845,0.00107,3.25342,1.77428,3.34197,2.77138,0.000330233,0.000330233,0.000330233
164,59962.9,2.2794,2.08567,2.73909,2.36722,0.47272,0.5,0.35663,0.07433,0.00746,0.5,0.0318,0.00349,3.08206,1.74709,2.8688,2.63641,0.000321981,0.000321981,0.000321981
165,60076.9,2.41948,1.85366,2.49091,2.37163,0.19396,0.5,0.4481,0.09415,0.00243,0.5,0.00729,0.00085,3.02259,1.73682,2.87814,2.5988,0.000313729,0.000313729,0.000313729
166,60180.5,2.45662,1.83265,2.68513,2.53162,0.19396,0.5,0.4481,0.09415,0.00243,0.5,0.00729,0.00085,3.02259,1.73682,2.87814,2.5988,0.000305478,0.000305478,0.000305478
167,60293.9,2.50688,2.10377,2.62333,2.62476,0.35913,0.47037,0.41018,0.09114,0.00182,0.33333,0.00202,0.0002,2.98835,1.65839,2.81097,2.57299,0.000297226,0.000297226,0.000297226
168,60454.5,2.46725,2.01928,2.56809,2.41565,0.35913,0.47037,0.41018,0.09114,0.00182,0.33333,0.00202,0.0002,2.98835,1.65839,2.81097,2.57299,0.000288974,0.000288974,0.000288974
169,60579.6,2.265,1.90466,2.33892,2.2452,0.29035,0.33333,0.36141,0.07731,0.00143,0.33333,0.00197,0.0002,2.96509,1.69813,2.99859,2.59327,0.000280723,0.000280723,0.000280723
170,60689.7,2.38799,1.95182,2.5696,2.43393,0.18002,0.5,0.19,0.05737,0.00068,0.16667,0.00093,0.00018,2.96829,1.64081,3.26476,2.60888,0.000272471,0.000272471,0.000272471
171,60805,2.34552,2.00109,2.46171,2.27819,0.18002,0.5,0.19,0.05737,0.00068,0.16667,0.00093,0.00018,2.96829,1.64081,3.26476,2.60888,0.00026422,0.00026422,0.00026422
172,60913.1,2.39781,1.94853,2.52174,2.40701,0.42148,0.36913,0.38131,0.1139,0.00075,0.16667,0.00052,5e-05,2.89771,1.72603,2.83475,2.54661,0.000255968,0.000255968,0.000255968
173,61021.7,2.43911,1.96573,2.56187,2.52498,0.12669,0.33333,0.18548,0.03923,0.00067,0.16667,0.00067,0.00011,3.2586,1.74311,4.40147,2.77135,0.000247716,0.000247716,0.000247716
174,61126.3,2.30724,2.00817,2.48443,2.28865,0.12669,0.33333,0.18548,0.03923,0.00067,0.16667,0.00067,0.00011,3.2586,1.74311,4.40147,2.77135,0.000239465,0.000239465,0.000239465
175,61231.7,2.35024,1.92609,2.56097,2.42719,0.18637,0.16667,0.18192,0.03867,0.00067,0.16667,0.00064,0.00012,3.25566,1.70949,4.56837,2.74899,0.000231213,0.000231213,0.000231213
176,61333.8,2.50738,2.0666,2.60765,2.43959,0.18637,0.16667,0.18192,0.03867,0.00067,0.16667,0.00064,0.00012,3.25566,1.70949,4.56837,2.74899,0.000222961,0.000222961,0.000222961
177,61440.2,2.41259,1.80686,2.48691,2.4275,0.48908,0.5,0.32591,0.12538,0.00071,0.16667,0.00102,0.00015,2.83212,1.71385,2.82085,2.53638,0.00021471,0.00021471,0.00021471
178,61547.2,2.29631,1.79914,2.47421,2.30912,0.22555,0.33333,0.30956,0.09833,0,0,0,0,3.00212,1.74635,3.36118,2.59685,0.000206458,0.000206458,0.000206458
179,61660,2.28131,1.84949,2.44872,2.31124,0.22555,0.33333,0.30956,0.09833,0,0,0,0,3.00212,1.74635,3.36118,2.59685,0.000198206,0.000198206,0.000198206
180,61764.4,2.36035,1.77178,2.48128,2.34843,0.43566,0.39276,0.26784,0.10763,0,0,0,0,2.83844,1.71157,3.64019,2.52564,0.000189955,0.000189955,0.000189955
181,61864.1,2.03201,1.66621,2.34062,2.15048,0.6131,0.5,0.47402,0.13838,0.00067,0.16667,0.0009,9e-05,2.75385,1.67302,2.94854,2.48779,0.000181703,0.000181703,0.000181703
182,61963.6,2.34542,1.81947,2.44687,2.37256,0.6131,0.5,0.47402,0.13838,0.00067,0.16667,0.0009,9e-05,2.75385,1.67302,2.94854,2.48779,0.000173451,0.000173451,0.000173451
183,62068.2,2.3554,1.97573,2.6799,2.45793,0.38283,0.33333,0.34115,0.12882,0.00067,0.16667,0.00072,0.00021,2.88234,1.67673,3.0252,2.53547,0.0001652,0.0001652,0.0001652
184,62176.6,2.25096,2.04209,2.56456,2.22055,0.38283,0.33333,0.34115,0.12882,0.00067,0.16667,0.00072,0.00021,2.88234,1.67673,3.0252,2.53547,0.000156948,0.000156948,0.000156948
185,62283.8,2.40105,1.94988,2.47032,2.37572,0.43509,0.33333,0.354,0.13606,0.00067,0.16667,0.00245,0.00024,2.79036,1.71963,3.15172,2.50565,0.000148696,0.000148696,0.000148696
186,62397.5,2.18653,1.74029,2.53154,2.32377,0.67757,0.35513,0.46373,0.15453,0.00067,0.16667,0.00104,0.0001,2.74344,1.61229,3.35717,2.46856,0.000140445,0.000140445,0.000140445
187,62518,2.56099,1.98905,2.63765,2.55627,0.67757,0.35513,0.46373,0.15453,0.00067,0.16667,0.00104,0.0001,2.74344,1.61229,3.35717,2.46856,0.000132193,0.000132193,0.000132193
188,62643.8,2.3274,2.01991,2.39933,2.21584,0.09382,0.33333,0.29712,0.10913,0.00079,0.16667,0.00092,9e-05,2.78144,1.61858,3.25802,2.467,0.000123941,0.000123941,0.000123941
189,62751.7,2.28911,1.84477,2.47546,2.18016,0.83978,0.5,0.50781,0.20753,0.00067,0.16667,0.0009,9e-05,2.71026,1.60699,3.20704,2.4654,0.00011569,0.00011569,0.00011569
190,62856.6,2.28626,1.87966,2.43469,2.37714,0.83978,0.5,0.50781,0.20753,0.00067,0.16667,0.0009,9e-05,2.71026,1.60699,3.20704,2.4654,0.000107438,0.000107438,0.000107438
191,62955.1,2.56153,1.37628,3.09553,2.76017,0.00471,1,0.03243,0.01003,0.00078,0.16667,0.00085,8e-05,2.76392,1.69761,3.54529,2.4719,9.91865e-05,9.91865e-05,9.91865e-05
192,63052.4,2.55669,1.26453,2.79228,2.76108,0.00471,1,0.03243,0.01003,0.00078,0.16667,0.00085,8e-05,2.76392,1.69761,3.54529,2.4719,9.09349e-05,9.09349e-05,9.09349e-05
193,63149,2.7772,1.44133,3.13241,2.75208,0.00367,0.83333,0.01584,0.0039,0,0,0,0,2.72272,1.75375,3.87495,2.47199,8.26832e-05,8.26832e-05,8.26832e-05
194,63248.2,2.53812,1.42128,2.97667,2.68511,0.00404,0.83333,0.00917,0.00229,0,0,0,0,2.77171,1.79611,4.17852,2.51472,7.44316e-05,7.44316e-05,7.44316e-05
195,63346.3,2.59852,1.39828,2.87269,2.76746,0.00404,0.83333,0.00917,0.00229,0,0,0,0,2.77171,1.79611,4.17852,2.51472,6.61799e-05,6.61799e-05,6.61799e-05
196,63453.2,2.52469,1.33022,2.78424,2.73017,0.00391,0.83333,0.02913,0.0062,0,0,0,0,2.74426,1.76829,3.92644,2.48049,5.79283e-05,5.79283e-05,5.79283e-05
197,63554.1,2.52603,1.37761,2.80284,2.60731,0.00494,0.83333,0.19122,0.04571,0,0,0,0,2.79299,1.70072,3.45488,2.48341,4.96766e-05,4.96766e-05,4.96766e-05
198,63653.7,2.40168,1.61347,2.73307,2.4171,0.00494,0.83333,0.19122,0.04571,0,0,0,0,2.79299,1.70072,3.45488,2.48341,4.1425e-05,4.1425e-05,4.1425e-05
199,63760.3,2.71489,1.47516,2.71567,2.75927,0.0051,0.66667,0.02365,0.00675,0,0,0,0,2.84595,1.75155,3.69214,2.52298,3.31733e-05,3.31733e-05,3.31733e-05
200,63868.9,2.75708,1.47993,2.66667,2.84032,0.0051,0.66667,0.02365,0.00675,0,0,0,0,2.84595,1.75155,3.69214,2.52298,2.49217e-05,2.49217e-05,2.49217e-05
